fecha,demanda_MWh
2021-05-14,688397.416
2021-05-15,622863.597
2021-05-16,580577.79
2021-05-17,668878.06
2021-05-18,696787.021
2021-05-19,698169.314
2021-05-20,697758.698
2021-05-21,691966.356
2021-05-22,621633.202
2021-05-23,574180.28
2021-05-24,659025.584
2021-05-25,687452.59
2021-05-26,692338.143
2021-05-27,694593.137
2021-05-28,687217.66
2021-05-29,625581.869
2021-05-30,579605.519
2021-05-31,683327.24
2021-06-01,696048.627
2021-06-02,700505.017
2021-06-03,698600.649
2021-06-04,692965.661
2021-06-05,622988.965
2021-06-06,576739.713
2021-06-07,687687.127
2021-06-08,719311.181
2021-06-09,727998.479
2021-06-10,739161.249
2021-06-11,732773.334
2021-06-12,663407.333
2021-06-13,616205.06
2021-06-14,737903.439
2021-06-15,759440.415
2021-06-16,755302.693
2021-06-17,732968.196
2021-06-18,720620.28
2021-06-19,646908.276
2021-06-20,594444.33
2021-06-21,695310.81
2021-06-22,710395.742
2021-06-23,701339.201
2021-06-24,667378.472
2021-06-25,694493.443
2021-06-26,651121.08
2021-06-27,606935.474
2021-06-28,706509.225
2021-06-29,727913.028
2021-06-30,744980.042
2021-07-01,745646.823
2021-07-02,751071.94
2021-07-03,686746.086
2021-07-04,645197.787
2021-07-05,756482.667
2021-07-06,765521.607
2021-07-07,749498.243
2021-07-08,743139.951
2021-07-09,749361.516
2021-07-10,698499.464
2021-07-11,662579.088
2021-07-12,763113.617
2021-07-13,739886.353
2021-07-14,742631.422
2021-07-15,749381.936
2021-07-16,755786.802
2021-07-17,703589.58
2021-07-18,657129.066
2021-07-19,770181.187
2021-07-20,786064.039
2021-07-21,796392.983
2021-07-22,807661.031
2021-07-23,801290.966
2021-07-24,708875.188
2021-07-25,647414.033
2021-07-26,741788.852
2021-07-27,764664.988
2021-07-28,777471.567
2021-07-29,786049.111
2021-07-30,780535.725
2021-07-31,688602.143
2021-08-01,610030.071
2021-08-02,692296.539
2021-08-03,716478.894
2021-08-04,726929.59
2021-08-05,737222.091
2021-08-06,733401.456
2021-08-07,676412.684
2021-08-08,615001.22
2021-08-09,688277.519
2021-08-10,712411.101
2021-08-11,735965.665
2021-08-12,755611.095
2021-08-13,762760.446
2021-08-14,734160.936
2021-08-15,692750.878
2021-08-16,734676.191
2021-08-17,734157.383
2021-08-18,729662.489
2021-08-19,723091.039
2021-08-20,723168.05
2021-08-21,680177.885
2021-08-22,642547.886
2021-08-23,740216.309
2021-08-24,749610.14
2021-08-25,738207.487
2021-08-26,746460.103
2021-08-27,752000.087
2021-08-28,680131.728
2021-08-29,625714.882
2021-08-30,722450.384
2021-08-31,747811.051
2021-09-01,746405.192
2021-09-02,733294.828
2021-09-03,731068.102
2021-09-04,661105.572
2021-09-05,625947.506
2021-09-06,750941.319
2021-09-07,778331.589
2021-09-08,758832.979
2021-09-09,759765.067
2021-09-10,743109.71
2021-09-11,664034.519
2021-09-12,624471.173
2021-09-13,730599.845
2021-09-14,744889.97
2021-09-15,740655.596
2021-09-16,726396.632
2021-09-17,714163.921
2021-09-18,639492.9
2021-09-19,588068.278
2021-09-20,692113.328
2021-09-21,696775.737
2021-09-22,701743.975
2021-09-23,704545.814
2021-09-24,697179.551
2021-09-25,631054.818
2021-09-26,582860.409
2021-09-27,686152.044
2021-09-28,706305.455
2021-09-29,710112.398
2021-09-30,702537.831
2021-10-01,692944.543
2021-10-02,630287.998
2021-10-03,585692.62
2021-10-04,665592.111
2021-10-05,681284.754
2021-10-06,695359.374
2021-10-07,689344.379
2021-10-08,685109.813
2021-10-09,612730.729
2021-10-10,568730.598
2021-10-11,615641.185
2021-10-12,577417.811
2021-10-13,668727.443
2021-10-14,682596.759
2021-10-15,681763.233
2021-10-16,616067.047
2021-10-17,573616.151
2021-10-18,675467.776
2021-10-19,692280.722
2021-10-20,693103.655
2021-10-21,688480.315
2021-10-22,682264.745
2021-10-23,612018.709
2021-10-24,571138.872
2021-10-25,670783.825
2021-10-26,692319.42
2021-10-27,689359.293
2021-10-28,691147.265
2021-10-29,692264.935
2021-10-30,626694.705
2021-10-31,597247.186
2021-11-01,576367.744
2021-11-02,674854.716
2021-11-03,695235.266
2021-11-04,705890.141
2021-11-05,717193.16
2021-11-06,655441.422
2021-11-07,616104.014
2021-11-08,716917.625
2021-11-09,728003.134
2021-11-10,737414.445
2021-11-11,738439.482
2021-11-12,731746.944
2021-11-13,652720.566
2021-11-14,612965.856
2021-11-15,725702.68
2021-11-16,748837.812
2021-11-17,753689.107
2021-11-18,755571.919
2021-11-19,746448.912
2021-11-20,674480.947
2021-11-21,622504.567
2021-11-22,744436.995
2021-11-23,774690.327
2021-11-24,786755.043
2021-11-25,787163.875
2021-11-26,781000.985
2021-11-27,716586.063
2021-11-28,685695.321
2021-11-29,782127.955
2021-11-30,788505.669
2021-12-01,797141.836
2021-12-02,800194.435
2021-12-03,790811.497
2021-12-04,711448.518
2021-12-05,660580.665
2021-12-06,667195.846
2021-12-07,710588.895
2021-12-08,684008.281
2021-12-09,782066.188
2021-12-10,776257.295
2021-12-11,692242.959
2021-12-12,644678.964
2021-12-13,758492.556
2021-12-14,783341.736
2021-12-15,787193.874
2021-12-16,792100.159
2021-12-17,783162.446
2021-12-18,706205.51
2021-12-19,660628.862
2021-12-20,771478.461
2021-12-21,772523.695
2021-12-22,757320.524
2021-12-23,729089.502
2021-12-24,637631.538
2021-12-25,547513.015
2021-12-26,582595.459
2021-12-27,657559.283
2021-12-28,663701.614
2021-12-29,657200.732
2021-12-30,653602.373
2021-12-31,611387.919
2022-01-01,535144.786
2022-01-02,578855.186
2022-01-03,691970.774
2022-01-04,718047.874
2022-01-05,715070.234
2022-01-06,617936.351
2022-01-07,703004.57
2022-01-08,686615.314
2022-01-09,657099.904
2022-01-10,756621.212
2022-01-11,771711.078
2022-01-12,777310.213
2022-01-13,788572.283
2022-01-14,796150.956
2022-01-15,717164.143
2022-01-16,672381.068
2022-01-17,790794.183
2022-01-18,809453.033
2022-01-19,813885.767
2022-01-20,813841.104
2022-01-21,812933.383
2022-01-22,728531.886
2022-01-23,681487.178
2022-01-24,800222.601
2022-01-25,803957.158
2022-01-26,800205.701
2022-01-27,794878.473
2022-01-28,786143.822
2022-01-29,698969.016
2022-01-30,648503.898
2022-01-31,761832.783
2022-02-01,774260.763
2022-02-02,762494.554
2022-02-03,760780.897
2022-02-04,756896.641
2022-02-05,682674.839
2022-02-06,635247.08
2022-02-07,746724.421
2022-02-08,756678.724
2022-02-09,755748.252
2022-02-10,762082.393
2022-02-11,754633.793
2022-02-12,679947.691
2022-02-13,635776.528
2022-02-14,741719.03
2022-02-15,759124.039
2022-02-16,758265.98
2022-02-17,744050.02
2022-02-18,735427.048
2022-02-19,677992.558
2022-02-20,628491.111
2022-02-21,726597.17
2022-02-22,734120.281
2022-02-23,732237.567
2022-02-24,736907.737
2022-02-25,742820.885
2022-02-26,670693.047
2022-02-27,618013.898
2022-02-28,697748.424
2022-03-01,722629.686
2022-03-02,735689.298
2022-03-03,742779.369
2022-03-04,743386.909
2022-03-05,660787.324
2022-03-06,620251.472
2022-03-07,732493.133
2022-03-08,735113.962
2022-03-09,726757.341
2022-03-10,722215.252
2022-03-11,731329.705
2022-03-12,642182.296
2022-03-13,593322.595
2022-03-14,726364.443
2022-03-15,727251.646
2022-03-16,728889.512
2022-03-17,726425.305
2022-03-18,704833.012
2022-03-19,624061.488
2022-03-20,591749.465
2022-03-21,698550.305
2022-03-22,717641.0
2022-03-23,719548.211
2022-03-24,725071.963
2022-03-25,706766.452
2022-03-26,631663.488
2022-03-27,554056.158
2022-03-28,677673.545
2022-03-29,692972.303
2022-03-30,707690.926
2022-03-31,705601.198
2022-04-01,710892.602
2022-04-02,645549.332
2022-04-03,613758.289
2022-04-04,744100.153
2022-04-05,762729.139
2022-04-06,744533.256
2022-04-07,722876.934
2022-04-08,707077.849
2022-04-09,621527.143
2022-04-10,574809.756
2022-04-11,667783.117
2022-04-12,687251.619
2022-04-13,685363.179
2022-04-14,585210.51
2022-04-15,536448.535
2022-04-16,551086.712
2022-04-17,527257.849
2022-04-18,580335.76
2022-04-19,657825.815
2022-04-20,698469.112
2022-04-21,697710.847
2022-04-22,695637.89
2022-04-23,628779.932
2022-04-24,571994.039
2022-04-25,654714.455
2022-04-26,677540.715
2022-04-27,687613.611
2022-04-28,688510.063
2022-04-29,669022.367
2022-04-30,592600.643
2022-05-01,528390.929
2022-05-02,614138.744
2022-05-03,677392.499
2022-05-04,687315.435
2022-05-05,680762.673
2022-05-06,668597.638
2022-05-07,596496.276
2022-05-08,550457.934
2022-05-09,650598.557
2022-05-10,673774.152
2022-05-11,678560.086
2022-05-12,683981.303
2022-05-13,678906.624
2022-05-14,613471.345
2022-05-15,565340.711
2022-05-16,658606.234
2022-05-17,689159.568
2022-05-18,701701.58
2022-05-19,716668.676
2022-05-20,714896.579
2022-05-21,645687.218
2022-05-22,591016.568
2022-05-23,692293.672
2022-05-24,699490.143
2022-05-25,683203.914
2022-05-26,688924.599
2022-05-27,691167.658
2022-05-28,628739.734
2022-05-29,579504.708
2022-05-30,672096.948
2022-05-31,699889.965
2022-06-01,709660.649
2022-06-02,714096.111
2022-06-03,711460.499
2022-06-04,632752.836
2022-06-05,583681.514
2022-06-06,671690.704
2022-06-07,720817.352
2022-06-08,734652.173
2022-06-09,740426.075
2022-06-10,740712.627
2022-06-11,678773.887
2022-06-12,633281.978
2022-06-13,758638.075
2022-06-14,798691.052
2022-06-15,816499.073
2022-06-16,810374.883
2022-06-17,807731.237
2022-06-18,721874.37
2022-06-19,639567.443
2022-06-20,746482.216
2022-06-21,754336.941
2022-06-22,735366.573
2022-06-23,712244.518
2022-06-24,658105.271
2022-06-25,634796.661
2022-06-26,597120.111
2022-06-27,697550.971
2022-06-28,717423.769
2022-06-29,727046.257
2022-06-30,724490.783
2022-07-01,714296.439
2022-07-02,664621.873
2022-07-03,628386.931
2022-07-04,734811.021
2022-07-05,766576.117
2022-07-06,763815.16
2022-07-07,756028.699
2022-07-08,760229.022
2022-07-09,692390.322
2022-07-10,652462.732
2022-07-11,781323.554
2022-07-12,811270.388
2022-07-13,827870.215
2022-07-14,836258.259
2022-07-15,831856.371
2022-07-16,748679.261
2022-07-17,698666.051
2022-07-18,822023.508
2022-07-19,823558.586
2022-07-20,823283.426
2022-07-21,836727.903
2022-07-22,831424.411
2022-07-23,735091.226
2022-07-24,687821.417
2022-07-25,787876.394
2022-07-26,824187.447
2022-07-27,806232.992
2022-07-28,800376.722
2022-07-29,793992.235
2022-07-30,718385.467
2022-07-31,675415.017
2022-08-01,782866.189
2022-08-02,800030.828
2022-08-03,795863.729
2022-08-04,789564.733
2022-08-05,772886.414
2022-08-06,699119.098
2022-08-07,647889.366
2022-08-08,727811.301
2022-08-09,745979.959
2022-08-10,754636.552
2022-08-11,750843.942
2022-08-12,750786.746
2022-08-13,698246.392
2022-08-14,629884.456
2022-08-15,622660.016
2022-08-16,680755.938
2022-08-17,677139.664
2022-08-18,659330.261
2022-08-19,661916.618
2022-08-20,633699.219
2022-08-21,602791.839
2022-08-22,703153.961
2022-08-23,730634.865
2022-08-24,738558.459
2022-08-25,736603.211
2022-08-26,725562.063
2022-08-27,656630.131
2022-08-28,615465.721
2022-08-29,727200.545
2022-08-30,750924.467
2022-08-31,740231.753
2022-09-01,731641.339
2022-09-02,732227.67
2022-09-03,642236.01
2022-09-04,596575.601
2022-09-05,711057.502
2022-09-06,727527.085
2022-09-07,731678.0
2022-09-08,715619.573
2022-09-09,721661.277
2022-09-10,653804.812
2022-09-11,619822.057
2022-09-12,743105.948
2022-09-13,746416.15
2022-09-14,722541.723
2022-09-15,713473.613
2022-09-16,708799.082
2022-09-17,619334.834
2022-09-18,574254.188
2022-09-19,685476.662
2022-09-20,704300.231
2022-09-21,700070.02
2022-09-22,695597.389
2022-09-23,689988.523
2022-09-24,602468.746
2022-09-25,547492.934
2022-09-26,638740.351
2022-09-27,659456.712
2022-09-28,663780.704
2022-09-29,663785.856
2022-09-30,649024.388
2022-10-01,576530.486
2022-10-02,536105.027
2022-10-03,644976.653
2022-10-04,667812.384
2022-10-05,669204.132
2022-10-06,675127.531
2022-10-07,666351.834
2022-10-08,589542.598
2022-10-09,540796.45
2022-10-10,644622.826
2022-10-11,654510.421
2022-10-12,557942.649
2022-10-13,641378.909
2022-10-14,654335.366
2022-10-15,579414.681
2022-10-16,540243.248
2022-10-17,645458.789
2022-10-18,666698.644
2022-10-19,678778.124
2022-10-20,683996.794
2022-10-21,672847.573
2022-10-22,586790.797
2022-10-23,551003.213
2022-10-24,646287.207
2022-10-25,663966.837
2022-10-26,669571.962
2022-10-27,664276.72
2022-10-28,653085.719
2022-10-29,573082.907
2022-10-30,547874.045
2022-10-31,587498.589
2022-11-01,538630.845
2022-11-02,634187.151
2022-11-03,656532.768
2022-11-04,653078.471
2022-11-05,571841.348
2022-11-06,532238.943
2022-11-07,612953.806
2022-11-08,666701.201
2022-11-09,661163.333
2022-11-10,664449.942
2022-11-11,664653.882
2022-11-12,588358.835
2022-11-13,542933.157
2022-11-14,652741.12
2022-11-15,651544.301
2022-11-16,681393.885
2022-11-17,679641.411
2022-11-18,675636.087
2022-11-19,603900.284
2022-11-20,560680.142
2022-11-21,686937.943
2022-11-22,715617.289
2022-11-23,701571.613
2022-11-24,698309.438
2022-11-25,682256.747
2022-11-26,614741.775
2022-11-27,582620.008
2022-11-28,688907.474
2022-11-29,712802.199
2022-11-30,724740.32
2022-12-01,730613.079
2022-12-02,731618.823
2022-12-03,659861.394
2022-12-04,616327.939
2022-12-05,707473.451
2022-12-06,645078.436
2022-12-07,693711.869
2022-12-08,632319.537
2022-12-09,671091.448
2022-12-10,623146.186
2022-12-11,606821.364
2022-12-12,728180.46
2022-12-13,732934.204
2022-12-14,717540.301
2022-12-15,712548.603
2022-12-16,713514.912
2022-12-17,629703.175
2022-12-18,591386.911
2022-12-19,708990.929
2022-12-20,724156.043
2022-12-21,711189.579
2022-12-22,694814.032
2022-12-23,657996.045
2022-12-24,562091.314
2022-12-25,489067.621
2022-12-26,532343.828
2022-12-27,612141.492
2022-12-28,629989.307
2022-12-29,637184.984
2022-12-30,624064.594
2022-12-31,559754.852
2023-01-01,506425.906
2023-01-02,621645.824
2023-01-03,677052.137
2023-01-04,689160.95
2023-01-05,671291.045
2023-01-06,580299.936
2023-01-07,626064.221
2023-01-08,614482.321
2023-01-09,702001.315
2023-01-10,731661.44
2023-01-11,738957.782
2023-01-12,743091.787
2023-01-13,737961.141
2023-01-14,663062.596
2023-01-15,615888.197
2023-01-16,755509.285
2023-01-17,758739.977
2023-01-18,780321.606
2023-01-19,790062.795
2023-01-20,757426.586
2023-01-21,676924.309
2023-01-22,649293.321
2023-01-23,787526.211
2023-01-24,825630.213
2023-01-25,816153.242
2023-01-26,817260.311
2023-01-27,806430.869
2023-01-28,718692.953
2023-01-29,675983.757
2023-01-30,795325.338
2023-01-31,803698.92
2023-02-01,801662.332
2023-02-02,790975.567
2023-02-03,775632.369
2023-02-04,684167.496
2023-02-05,638690.856
2023-02-06,775399.85
2023-02-07,808031.458
2023-02-08,805426.932
2023-02-09,795325.55
2023-02-10,791833.872
2023-02-11,696716.754
2023-02-12,648805.368
2023-02-13,763941.892
2023-02-14,776349.758
2023-02-15,765234.644
2023-02-16,756184.773
2023-02-17,745841.242
2023-02-18,656958.729
2023-02-19,604243.142
2023-02-20,703843.757
2023-02-21,718542.25
2023-02-22,723179.886
2023-02-23,744746.598
2023-02-24,741153.705
2023-02-25,670495.14
2023-02-26,633054.625
2023-02-27,769247.838
2023-02-28,774548.797
2023-03-01,790626.199
2023-03-02,796204.01
2023-03-03,772937.401
2023-03-04,674017.739
2023-03-05,635805.655
2023-03-06,739440.9
2023-03-07,736668.395
2023-03-08,726365.685
2023-03-09,716452.857
2023-03-10,689273.37
2023-03-11,608584.638
2023-03-12,557439.954
2023-03-13,658906.077
2023-03-14,669720.805
2023-03-15,669686.9
2023-03-16,671404.492
2023-03-17,669898.72
2023-03-18,603233.37
2023-03-19,551700.834
2023-03-20,641384.343
2023-03-21,667437.684
2023-03-22,665415.519
2023-03-23,664773.196
2023-03-24,664920.294
2023-03-25,595900.869
2023-03-26,525933.283
2023-03-27,642067.363
2023-03-28,655229.932
2023-03-29,657287.875
2023-03-30,660755.927
2023-03-31,660236.946
2023-04-01,592046.555
2023-04-02,548874.924
2023-04-03,639072.811
2023-04-04,652016.035
2023-04-05,639631.827
2023-04-06,564889.452
2023-04-07,518549.539
2023-04-08,531339.729
2023-04-09,508947.86
2023-04-10,562915.862
2023-04-11,631802.137
2023-04-12,660115.2
2023-04-13,658532.314
2023-04-14,664022.635
2023-04-15,592441.566
2023-04-16,547231.264
2023-04-17,634831.145
2023-04-18,654865.618
2023-04-19,654950.573
2023-04-20,656653.518
2023-04-21,650980.32
2023-04-22,590495.8
2023-04-23,544376.883
2023-04-24,633779.346
2023-04-25,659059.16
2023-04-26,661852.956
2023-04-27,666829.312
2023-04-28,661354.264
2023-04-29,592081.712
2023-04-30,542193.983
2023-05-01,523889.313
2023-05-02,622434.735
2023-05-03,660714.847
2023-05-04,665290.908
2023-05-05,659616.923
2023-05-06,590485.791
2023-05-07,548502.085
2023-05-08,642369.829
2023-05-09,668097.149
2023-05-10,663531.114
2023-05-11,657135.64
2023-05-12,656184.255
2023-05-13,585306.083
2023-05-14,542358.512
2023-05-15,631619.964
2023-05-16,651749.949
2023-05-17,643132.606
2023-05-18,651137.81
2023-05-19,646534.241
2023-05-20,576238.824
2023-05-21,535466.982
2023-05-22,639422.481
2023-05-23,654198.935
2023-05-24,650279.581
2023-05-25,651724.712
2023-05-26,638249.622
2023-05-27,566548.508
2023-05-28,521285.615
2023-05-29,621366.375
2023-05-30,638434.329
2023-05-31,640059.655
2023-06-01,649942.676
2023-06-02,642678.488
2023-06-03,571764.741
2023-06-04,529995.247
2023-06-05,632165.698
2023-06-06,660649.668
2023-06-07,675239.156
2023-06-08,666873.185
2023-06-09,657431.943
2023-06-10,585434.217
2023-06-11,546386.353
2023-06-12,654286.647
2023-06-13,671548.429
2023-06-14,675031.725
2023-06-15,685681.558
2023-06-16,695921.152
2023-06-17,627665.321
2023-06-18,577954.372
2023-06-19,684896.351
2023-06-20,704703.371
2023-06-21,714975.961
2023-06-22,709422.083
2023-06-23,705413.541
2023-06-24,628176.282
2023-06-25,616012.038
2023-06-26,753018.153
2023-06-27,772286.006
2023-06-28,777596.436
2023-06-29,771072.346
2023-06-30,729157.132
2023-07-01,646254.981
2023-07-02,615130.595
2023-07-03,741756.166
2023-07-04,754074.66
2023-07-05,756329.156
2023-07-06,760166.347
2023-07-07,752018.825
2023-07-08,665130.797
2023-07-09,628912.612
2023-07-10,778800.77
2023-07-11,820243.486
2023-07-12,813329.123
2023-07-13,799787.648
2023-07-14,800527.393
2023-07-15,698753.666
2023-07-16,639880.119
2023-07-17,781395.496
2023-07-18,824598.568
2023-07-19,837501.706
2023-07-20,818438.549
2023-07-21,780090.042
2023-07-22,681943.561
2023-07-23,646041.839
2023-07-24,752105.434
2023-07-25,721372.938
2023-07-26,733046.018
2023-07-27,748428.535
2023-07-28,740713.259
2023-07-29,680851.05
2023-07-30,645350.877
2023-07-31,736624.838
2023-08-01,754106.067
2023-08-02,767572.867
2023-08-03,743787.712
2023-08-04,689678.817
2023-08-05,616704.903
2023-08-06,594272.852
2023-08-07,677200.493
2023-08-08,710098.443
2023-08-09,730621.532
2023-08-10,746766.603
2023-08-11,739105.889
2023-08-12,680130.564
2023-08-13,633561.647
2023-08-14,679049.268
2023-08-15,632371.277
2023-08-16,697609.563
2023-08-17,705886.436
2023-08-18,708620.632
2023-08-19,669852.416
2023-08-20,650595.656
2023-08-21,769909.688
2023-08-22,791908.796
2023-08-23,805114.493
2023-08-24,806257.924
2023-08-25,795777.497
2023-08-26,704096.731
2023-08-27,589812.346
2023-08-28,666251.744
2023-08-29,684519.165
2023-08-30,691690.676
2023-08-31,696633.256
2023-09-01,707897.142
2023-09-02,617334.231
2023-09-03,567635.528
2023-09-04,680749.198
2023-09-05,702074.366
2023-09-06,713455.091
2023-09-07,718709.335
2023-09-08,696807.158
2023-09-09,623814.065
2023-09-10,582350.336
2023-09-11,670861.718
2023-09-12,705037.939
2023-09-13,705471.848
2023-09-14,712650.088
2023-09-15,704741.902
2023-09-16,610152.639
2023-09-17,573642.626
2023-09-18,665858.082
2023-09-19,683286.703
2023-09-20,680363.13
2023-09-21,682301.958
2023-09-22,657786.885
2023-09-23,577386.642
2023-09-24,541155.475
2023-09-25,644344.176
2023-09-26,673007.777
2023-09-27,684381.179
2023-09-28,688482.194
2023-09-29,682620.495
2023-09-30,608394.984
2023-10-01,568592.41
2023-10-02,677907.782
2023-10-03,694129.802
2023-10-04,697359.162
2023-10-05,698683.251
2023-10-06,699421.954
2023-10-07,618380.502
2023-10-08,572203.065
2023-10-09,661444.716
2023-10-10,682328.873
2023-10-11,676631.446
2023-10-12,575504.945
2023-10-13,615394.793
2023-10-14,578579.097
2023-10-15,541876.33
2023-10-16,656582.378
2023-10-17,685735.457
2023-10-18,691544.263
2023-10-19,695588.62
2023-10-20,670024.187
2023-10-21,578655.968
2023-10-22,547584.426
2023-10-23,652396.01
2023-10-24,668310.627
2023-10-25,680986.583
2023-10-26,695519.318
2023-10-27,681696.979
2023-10-28,600928.081
2023-10-29,584792.106
2023-10-30,663807.745
2023-10-31,677491.268
2023-11-01,595447.394
2023-11-02,681524.046
2023-11-03,688910.052
2023-11-04,621381.226
2023-11-05,573801.32
2023-11-06,677205.414
2023-11-07,699291.04
2023-11-08,713708.037
2023-11-09,703993.269
2023-11-10,703513.302
2023-11-11,628504.13
2023-11-12,573478.299
2023-11-13,672700.842
2023-11-14,682941.124
2023-11-15,690217.89
2023-11-16,694399.37
2023-11-17,681979.844
2023-11-18,604200.644
2023-11-19,560129.864
2023-11-20,674097.163
2023-11-21,697706.662
2023-11-22,709139.885
2023-11-23,713863.707
2023-11-24,715114.11
2023-11-25,635313.081
2023-11-26,602380.968
2023-11-27,720961.771
2023-11-28,737005.018
2023-11-29,735891.426
2023-11-30,724390.897
2023-12-01,721843.711
2023-12-02,646520.006
2023-12-03,624482.267
2023-12-04,743449.538
2023-12-05,751522.63
2023-12-06,674816.633
2023-12-07,701438.509
2023-12-08,638304.87
2023-12-09,633897.78
2023-12-10,604532.257
2023-12-11,712662.101
2023-12-12,734744.889
2023-12-13,741549.886
2023-12-14,745172.248
2023-12-15,739184.562
2023-12-16,662260.256
2023-12-17,636365.322
2023-12-18,758212.531
2023-12-19,774315.347
2023-12-20,781442.119
2023-12-21,758822.16
2023-12-22,721413.251
2023-12-23,640883.947
2023-12-24,596118.636
2023-12-25,553617.338
2023-12-26,654679.567
2023-12-27,703161.901
2023-12-28,710999.762
2023-12-29,698783.477
2023-12-30,630400.595
2023-12-31,606791.929
2024-01-01,555244.867
2024-01-02,703015.288
2024-01-03,721647.165
2024-01-04,726021.564
2024-01-05,697927.044
2024-01-06,614433.071
2024-01-07,637873.153
2024-01-08,784344.305
2024-01-09,811334.555
2024-01-10,818554.39
2024-01-11,808748.333
2024-01-12,805039.453
2024-01-13,717299.596
2024-01-14,660467.647
2024-01-15,770268.23
2024-01-16,770386.472
2024-01-17,759854.347
2024-01-18,742783.492
2024-01-19,776526.605
2024-01-20,683033.933
2024-01-21,640605.651
2024-01-22,756819.433
2024-01-23,753138.609
2024-01-24,740425.099
2024-01-25,731835.908
2024-01-26,723523.058
2024-01-27,637219.431
2024-01-28,600542.109
2024-01-29,722022.961
2024-01-30,739056.741
2024-01-31,743579.224
2024-02-01,742360.015
2024-02-02,732137.756
2024-02-03,645683.778
2024-02-04,603124.588
2024-02-05,723751.094
2024-02-06,737643.259
2024-02-07,749239.087
2024-02-08,753771.808
2024-02-09,755078.183
2024-02-10,663286.901
2024-02-11,637388.013
2024-02-12,714805.293
2024-02-13,711774.274
2024-02-14,720159.286
2024-02-15,729110.689
2024-02-16,717799.65
2024-02-17,624221.905
2024-02-18,584974.522
2024-02-19,689633.162
2024-02-20,701883.264
2024-02-21,717459.193
2024-02-22,727081.55
2024-02-23,724628.099
2024-02-24,657800.038
2024-02-25,626143.633
2024-02-26,730573.86
2024-02-27,746142.904
2024-02-28,732016.128
2024-02-29,735852.499
2024-03-01,729467.223
2024-03-02,666467.109
2024-03-03,621709.846
2024-03-04,737435.932
2024-03-05,723424.215
2024-03-06,729789.252
2024-03-07,746093.475
2024-03-08,749031.934
2024-03-09,692419.871
2024-03-10,627303.729
2024-03-11,717439.261
2024-03-12,716317.541
2024-03-13,716865.216
2024-03-14,717487.516
2024-03-15,698375.264
2024-03-16,619190.554
2024-03-17,571959.711
2024-03-18,656466.182
2024-03-19,650942.94
2024-03-20,677715.876
2024-03-21,684131.084
2024-03-22,675156.316
2024-03-23,603767.889
2024-03-24,563702.618
2024-03-25,685192.419
2024-03-26,699802.428
2024-03-27,695408.52
2024-03-28,617996.902
2024-03-29,573029.121
2024-03-30,588708.264
2024-03-31,561847.85
2024-04-01,623303.276
2024-04-02,694646.131
2024-04-03,688565.412
2024-04-04,677501.897
2024-04-05,671728.963
2024-04-06,604539.804
2024-04-07,561830.999
2024-04-08,657510.236
2024-04-09,668332.691
2024-04-10,668277.546
2024-04-11,666051.0
2024-04-12,664534.289
2024-04-13,585627.137
2024-04-14,543795.772
2024-04-15,648467.3
2024-04-16,666104.149
2024-04-17,661868.183
2024-04-18,666332.603
2024-04-19,663124.782
2024-04-20,589557.074
2024-04-21,546008.854
2024-04-22,651354.591
2024-04-23,667541.496
2024-04-24,675674.227
2024-04-25,691514.386
2024-04-26,675506.739
2024-04-27,611988.992
2024-04-28,568776.214
2024-04-29,672239.614
2024-04-30,665002.708
2024-05-01,568495.068
2024-05-02,635501.984
2024-05-03,652238.521
2024-05-04,593627.948
2024-05-05,555852.311
2024-05-06,648228.123
2024-05-07,652583.945
2024-05-08,658873.053
2024-05-09,655891.305
2024-05-10,645699.657
2024-05-11,580019.888
2024-05-12,541009.031
2024-05-13,646028.397
2024-05-14,665540.527
2024-05-15,655349.807
2024-05-16,661439.853
2024-05-17,652048.475
2024-05-18,584137.337
2024-05-19,545024.052
2024-05-20,632021.971
2024-05-21,656109.774
2024-05-22,659114.186
2024-05-23,657885.535
2024-05-24,652663.71
2024-05-25,584566.506
2024-05-26,543898.242
2024-05-27,656440.291
2024-05-28,665817.233
2024-05-29,678938.262
2024-05-30,684233.4
2024-05-31,672026.119
2024-06-01,605685.889
2024-06-02,560792.014
2024-06-03,664249.663
2024-06-04,676223.208
2024-06-05,690706.326
2024-06-06,709405.629
2024-06-07,709081.52
2024-06-08,625017.26
2024-06-09,564689.066
2024-06-10,667360.68
2024-06-11,675023.098
2024-06-12,669532.698
2024-06-13,656769.75
2024-06-14,674206.766
2024-06-15,601068.708
2024-06-16,561514.511
2024-06-17,681820.916
2024-06-18,699419.396
2024-06-19,690884.271
2024-06-20,684434.641
2024-06-21,669689.165
2024-06-22,608838.516
2024-06-23,569494.463
2024-06-24,649416.806
2024-06-25,712922.105
2024-06-26,717892.384
2024-06-27,721054.708
2024-06-28,715511.219
2024-06-29,630142.827
2024-06-30,584627.364
2024-07-01,681409.249
2024-07-02,703491.606
2024-07-03,721171.089
2024-07-04,741981.107
2024-07-05,744021.161
2024-07-06,655275.862
2024-07-07,592880.387
2024-07-08,704684.064
2024-07-09,735322.24
2024-07-10,756032.335
2024-07-11,784406.465
2024-07-12,774064.671
2024-07-13,669619.273
2024-07-14,619815.61
2024-07-15,746760.75
2024-07-16,761435.351
2024-07-17,769574.128
2024-07-18,788334.388
2024-07-19,798658.134
2024-07-20,713125.299
2024-07-21,642305.943
