ano_test,fecha,real,pred_ens_actual,pred_chronos2,pred_50_50
2021,2021-06-09,727998.479,705247.9582656417,737773.4375,721510.6978828209
2021,2021-06-10,739161.249,704929.4947324609,740024.875,722477.1848662305
2021,2021-06-11,732773.334,692780.7506118127,728180.75,710480.7503059064
2021,2021-06-12,663407.333,628237.6480428623,661579.1875,644908.4177714312
2021,2021-06-13,616205.06,592129.3995890822,639082.25,615605.8247945411
2021,2021-06-14,737903.439,703550.8658256322,731238.9375,717394.9016628161
2021,2021-06-15,759440.415,722788.753075793,760792.1875,741790.4702878965
2021,2021-06-16,755302.693,717936.9029628356,758051.3125,737994.1077314178
2021,2021-06-17,732968.196,691964.517521222,714800.875,703382.6962606111
2021,2021-06-18,720620.28,686485.5153159691,700885.75,693685.6326579845
2021,2021-06-19,646908.276,620165.1326952275,628646.0625,624405.5975976137
2021,2021-06-20,594444.33,575510.0638432812,592343.0,583926.5319216406
2021,2021-06-21,695310.81,674172.3499401585,683787.3125,678979.8312200792
2021,2021-06-22,710395.742,693933.104440651,700995.125,697464.1147203255
2021,2021-06-23,701339.201,687158.0755765374,705491.875,696324.9752882686
2021,2021-06-24,667378.472,700227.4184722663,697949.4375,699088.4279861331
2021,2021-06-25,694493.443,702070.6330382433,704875.5,703473.0665191216
2021,2021-06-26,651121.08,645205.6724982102,650132.4375,647669.0549991052
2021,2021-06-27,606935.474,599062.4681881582,604139.8125,601601.1403440791
2021,2021-06-28,706509.225,698500.7239819941,696293.4375,697397.0807409971
2021,2021-06-29,727913.028,725126.6313651763,722940.375,724033.5031825881
2021,2021-06-30,744980.042,739282.4799267681,737309.625,738296.0524633841
2021,2021-07-01,745646.823,744824.8968286178,752771.1875,748798.042164309
2021,2021-07-02,751071.94,745034.04127756,754344.375,749689.20813878
2021,2021-07-03,686746.086,673841.8434773717,694705.625,684273.7342386858
2021,2021-07-04,645197.787,630902.3805494881,648558.5,639730.4402747441
2021,2021-07-05,756482.667,744259.8348867283,764554.5625,754407.1986933642
2021,2021-07-06,765521.607,764178.3419880333,768897.3125,766537.8272440166
2021,2021-07-07,749498.243,753984.3913523802,757680.125,755832.2581761901
2021,2021-07-08,743139.951,743815.6061262091,757647.25,750731.4280631046
2021,2021-07-09,749361.516,748709.1065733493,767024.5,757866.8032866747
2021,2021-07-10,698499.464,697320.9798472022,708900.0625,703110.521173601
2021,2021-07-11,662579.088,647269.2237324102,665122.0625,656195.6431162051
2021,2021-07-12,763113.617,747770.7117246656,766006.4375,756888.5746123327
2021,2021-07-13,739886.353,737546.9705906244,741522.0,739534.4852953122
2021,2021-07-14,742631.422,739292.8769321878,744449.9375,741871.407216094
2021,2021-07-15,749381.936,746697.8900276953,751318.8125,749008.3512638477
2021,2021-07-16,755786.802,756215.2337163793,757113.0625,756664.1481081897
2021,2021-07-17,703589.58,702987.3494860656,708405.4375,705696.3934930328
2021,2021-07-18,657129.066,652145.8467984629,673614.4375,662880.1421492314
2021,2021-07-19,770181.187,777010.3317690911,783464.3125,780237.3221345455
2021,2021-07-20,786064.039,788903.2217918135,799668.375,794285.7983959068
2021,2021-07-21,796392.983,790540.1952267621,813740.9375,802140.566363381
2021,2021-07-22,807661.031,801869.1852552146,817341.125,809605.1551276073
2021,2021-07-23,801290.966,796212.8406756517,800226.3125,798219.5765878258
2021,2021-07-24,708875.188,697907.1865130692,717323.1875,707615.1870065345
2021,2021-07-25,647414.033,642826.5146173524,662937.1875,652881.8510586761
2021,2021-07-26,741788.852,760054.1413238556,750632.5,755343.3206619278
2021,2021-07-27,764664.988,777978.2013773468,785241.3125,781609.7569386733
2021,2021-07-28,777471.567,780866.1583977978,784254.0,782560.079198899
2021,2021-07-29,786049.111,786744.0033464575,783658.9375,785201.4704232288
2021,2021-07-30,780535.725,777420.6224551625,778761.75,778091.1862275812
2021,2021-07-31,688602.143,678001.1771809668,672610.0625,675305.6198404834
2021,2021-08-01,610030.071,605410.3792834163,599383.125,602396.7521417082
2021,2021-08-02,692296.539,715469.5906896209,699798.9375,707634.2640948105
2021,2021-08-03,716478.894,729769.7041006461,738280.25,734024.977050323
2021,2021-08-04,726929.59,747800.6074634959,761336.1875,754568.3974817479
2021,2021-08-05,737222.091,752314.2890371872,763818.125,758066.2070185936
2021,2021-08-06,733401.456,748372.9191662992,757647.625,753010.2720831495
2021,2021-08-07,676412.684,665659.1110542718,683238.1875,674448.649277136
2021,2021-08-08,615001.22,609747.9376293044,616508.375,613128.1563146522
2021,2021-08-09,688277.519,721841.6708660376,724404.375,723123.0229330189
2021,2021-08-10,712411.101,743037.0046965823,763107.5,753072.2523482912
2021,2021-08-11,735965.665,752394.7215709899,787895.0625,770144.892035495
2021,2021-08-12,755611.095,757756.9122411028,796514.875,777135.8936205513
2021,2021-08-13,762760.446,760155.3246892495,803622.8125,781889.0685946248
2021,2021-08-14,734160.936,685518.1367308743,760682.625,723100.3808654372
2021,2021-08-15,692750.878,633388.1304912667,710426.25,671907.1902456334
2021,2021-08-16,734676.191,724448.8756562745,783654.6875,754051.7815781373
2021,2021-08-17,734157.383,724673.8094903007,766954.625,745814.2172451504
2021,2021-08-18,729662.489,730872.3271315716,774589.0625,752730.6948157859
2021,2021-08-19,723091.039,729226.215918823,773814.1875,751520.2017094116
2021,2021-08-20,723168.05,733696.4014258954,771955.8125,752826.1069629476
2021,2021-08-21,680177.885,673603.0824392199,707536.0625,690569.57246961
2021,2021-08-22,642547.886,626550.4015054418,665030.75,645790.5757527209
2021,2021-08-23,740216.309,735999.4603594625,767901.3125,751950.3864297313
2021,2021-08-24,749610.14,749564.9355396199,754435.9375,752000.43651981
2021,2021-08-25,738207.487,756855.379665495,756268.1875,756561.7835827474
2021,2021-08-26,746460.103,764929.3757554619,775989.75,770459.5628777309
2021,2021-08-27,752000.087,763293.2005712582,776977.625,770135.412785629
2021,2021-08-28,680131.728,657274.955361608,687058.875,672166.915180804
2021,2021-08-29,625714.882,594082.8652114641,618071.0625,606076.963855732
2021,2021-08-30,722450.384,702232.0678820041,721567.6875,711899.8776910021
2021,2021-08-31,747811.051,722569.3390711175,748010.625,735289.9820355587
2021,2021-09-01,746405.192,714163.216751798,730777.5,722470.358375899
2021,2021-09-02,733294.828,709093.721688965,719682.625,714388.1733444824
2021,2021-09-03,731068.102,715640.2227733792,712973.9375,714307.0801366896
2021,2021-09-04,661105.572,650848.1096727396,650445.125,650646.6173363698
2021,2021-09-05,625947.506,604011.0765017046,626219.5,615115.2882508524
2021,2021-09-06,750941.319,706731.3299362821,735423.125,721077.2274681411
2021,2021-09-07,778331.589,723681.9934698398,755771.125,739726.55923492
2021,2021-09-08,758832.979,727948.766038333,750393.8125,739171.2892691665
2021,2021-09-09,759765.067,725564.493269979,749770.8125,737667.6528849895
2021,2021-09-10,743109.71,714036.6389669944,737900.6875,725968.6632334972
2021,2021-09-11,664034.519,650539.736184283,652281.0,651410.3680921416
2021,2021-09-12,624471.173,605481.2636750231,626997.75,616239.5068375116
2021,2021-09-13,730599.845,723660.9372750986,731402.4375,727531.6873875493
2021,2021-09-14,744889.97,723620.7377413813,728035.4375,725828.0876206907
2021,2021-09-15,740655.596,722272.0493949658,732451.25,727361.6496974828
2021,2021-09-16,726396.632,709633.1195088793,729485.1875,719559.1535044396
2021,2021-09-17,714163.921,705894.7752630956,718368.75,712131.7626315479
2021,2021-09-18,639492.9,625161.5927026178,639521.625,632341.6088513089
2021,2021-09-19,588068.278,571042.2363437986,594117.9375,582580.0869218993
2021,2021-09-20,692113.328,682520.832728909,702732.25,692626.5413644544
2021,2021-09-21,696775.737,698603.180453014,720603.3125,709603.246476507
2021,2021-09-22,701743.975,700786.512189798,726503.25,713644.881094899
2021,2021-09-23,704545.814,699553.8180894634,725795.3125,712674.5652947316
2021,2021-09-24,697179.551,687828.0500591187,715390.5625,701609.3062795594
2021,2021-09-25,631054.818,611132.068348087,635803.25,623467.6591740435
2021,2021-09-26,582860.409,565252.5818305342,594401.0,579826.7909152671
2021,2021-09-27,686152.044,671201.154273254,702289.5,686745.3271366269
2021,2021-09-28,706305.455,686293.6640552419,719435.125,702864.3945276209
2021,2021-09-29,710112.398,689387.4166625008,724009.25,706698.3333312504
2021,2021-09-30,702537.831,688620.8822256007,712757.625,700689.2536128003
2021,2021-10-01,692944.543,684005.6711790365,710338.6875,697172.1793395183
2021,2021-10-02,630287.998,607202.8428472943,640644.5625,623923.7026736471
2021,2021-10-03,585692.62,562734.2251606138,591123.75,576928.9875803068
2021,2021-10-04,665592.111,669581.7917324781,694827.6875,682204.739616239
2021,2021-10-05,681284.754,682392.9677136051,713861.625,698127.2963568026
2021,2021-10-06,695359.374,683547.0919907001,721968.1875,702757.63974535
2021,2021-10-07,689344.379,680955.9926631599,718530.0625,699743.02758158
2021,2021-10-08,685109.813,669623.9429498395,707405.75,688514.8464749197
2021,2021-10-09,612730.729,600672.8639033135,635834.625,618253.7444516567
2021,2021-10-10,568730.598,553152.1879588199,586326.5,569739.3439794099
2021,2021-10-11,615641.185,627111.7872689052,698274.875,662693.3311344526
2021,2021-10-12,577417.811,622328.6522740725,667155.25,644741.9511370363
2021,2021-10-13,668727.443,682914.7971832509,731477.125,707195.9610916255
2021,2021-10-14,682596.759,684322.3731826833,711617.6875,697970.0303413416
2021,2021-10-15,681763.233,678746.6982367908,709680.8125,694213.7553683955
2021,2021-10-16,616067.047,610057.6743419167,621023.875,615540.7746709583
2021,2021-10-17,573616.151,559729.7938387385,584564.0,572146.8969193692
2021,2021-10-18,675467.776,666804.042963874,693657.25,680230.646481937
2021,2021-10-19,692280.722,688700.5841587484,713441.875,701071.2295793742
2021,2021-10-20,693103.655,687597.6420254015,719102.4375,703350.0397627007
2021,2021-10-21,688480.315,687390.69676824,712869.8125,700130.25463412
2021,2021-10-22,682264.745,680611.7739583874,706137.9375,693374.8557291937
2021,2021-10-23,612018.709,617155.2728120646,637652.0625,627403.6676560324
2021,2021-10-24,571138.872,579737.6365660485,594277.9375,587007.7870330242
2021,2021-10-25,670783.825,674365.1483729348,707037.125,690701.1366864673
2021,2021-10-26,692319.42,694595.3842999549,723809.6875,709202.5358999774
2021,2021-10-27,689359.293,698064.4160736507,730198.25,714131.3330368253
2021,2021-10-28,691147.265,695110.2896758746,730726.5,712918.3948379373
2021,2021-10-29,692264.935,685223.6779304853,719862.5,702543.0889652427
2021,2021-10-30,626694.705,608241.7766901043,637733.0625,622987.4195950521
2021,2021-10-31,597247.186,557748.7250899706,597390.375,577569.5500449853
2021,2021-11-01,576367.744,591719.5663661401,598414.3125,595066.9394330701
2021,2021-11-02,674854.716,689287.9756566008,736936.125,713112.0503283003
2021,2021-11-03,695235.266,711214.7901346687,735137.6875,723176.2388173344
2021,2021-11-04,705890.141,726177.0703873747,754067.6875,740122.3789436873
2021,2021-11-05,717193.16,720784.6481466731,742872.875,731828.7615733366
2021,2021-11-06,655441.422,639850.7184134306,678474.3125,659162.5154567154
2021,2021-11-07,616104.014,587911.3344853264,636794.25,612352.7922426632
2021,2021-11-08,716917.625,692949.4862148905,739953.375,716451.4306074453
2021,2021-11-09,728003.134,718765.9030479206,764665.6875,741715.7952739603
2021,2021-11-10,737414.445,722561.4520643866,766270.0625,744415.7572821933
2021,2021-11-11,738439.482,719739.6246379307,771214.0,745476.8123189653
2021,2021-11-12,731746.944,710481.1172645803,763592.8125,737036.9648822902
2021,2021-11-13,652720.566,636181.7626812143,694860.875,665521.3188406071
2021,2021-11-14,612965.856,586580.4103508325,647031.6875,616806.0489254163
2021,2021-11-15,725702.68,686329.1021018481,750576.6875,718452.894800924
2021,2021-11-16,748837.812,725135.0267559673,773062.6875,749098.8571279836
2021,2021-11-17,753689.107,725418.5335755685,777110.125,751264.3292877842
2021,2021-11-18,755571.919,728258.1661490612,781076.875,754667.5205745306
2021,2021-11-19,746448.912,720896.908366073,777125.125,749011.0166830365
2021,2021-11-20,674480.947,646839.4923995192,698129.125,672484.3086997597
2021,2021-11-21,622504.567,601331.4903331705,647749.5,624540.4951665853
2021,2021-11-22,744436.995,722454.1942609791,756935.6875,739694.9408804895
2021,2021-11-23,774690.327,759425.3420824748,787574.375,773499.8585412374
2021,2021-11-24,786755.043,766415.4806148139,799247.75,782831.615307407
2021,2021-11-25,787163.875,763502.2037077605,793579.375,778540.7893538803
2021,2021-11-26,781000.985,760367.8702036388,790009.375,775188.6226018195
2021,2021-11-27,716586.063,679040.839775239,721406.625,700223.7323876196
2021,2021-11-28,685695.321,641274.6776892097,675230.5625,658252.6200946048
2021,2021-11-29,782127.955,737898.424524459,777462.5,757680.4622622295
2021,2021-11-30,788505.669,765833.5390711798,796509.1875,781171.36328559
2021,2021-12-01,797141.836,776156.8504956173,803537.25,789847.0502478087
2021,2021-12-02,800194.435,775676.1874985391,799963.25,787819.7187492696
2021,2021-12-03,790811.497,779048.0081219665,790214.375,784631.1915609832
2021,2021-12-04,711448.518,698818.5470148702,704168.6875,701493.6172574351
2021,2021-12-05,660580.665,652546.6854844614,666437.125,659491.9052422307
2021,2021-12-06,667195.846,651314.4213896949,715808.5,683561.4606948474
2021,2021-12-07,710588.895,731998.0269093587,802244.25,767121.1384546794
2021,2021-12-08,684008.281,720166.7446654184,742085.0,731125.8723327091
2021,2021-12-09,782066.188,771615.6410670901,810604.375,791110.008033545
2021,2021-12-10,776257.295,747738.3855084884,771734.75,759736.5677542442
2021,2021-12-11,692242.959,667950.2420211965,698186.0625,683068.1522605983
2021,2021-12-12,644678.964,628003.518484036,655363.9375,641683.727992018
2021,2021-12-13,758492.556,744256.9099358115,769787.25,757022.0799679058
2021,2021-12-14,783341.736,760117.3794211615,790236.625,775177.0022105807
2021,2021-12-15,787193.874,761197.5003439685,796343.375,778770.4376719843
2021,2021-12-16,792100.159,763512.3109824458,809170.8125,786341.5617412229
2021,2021-12-17,783162.446,759428.6510553103,791869.0,775648.8255276552
2021,2021-12-18,706205.51,681820.3194909332,711254.875,696537.5972454667
2021,2021-12-19,660628.862,627372.2419184833,673331.6875,650351.9647092416
2021,2021-12-20,771478.461,742361.5221423734,765018.9375,753690.2298211867
2021,2021-12-21,772523.695,746162.28203145,765472.0,755817.141015725
2021,2021-12-22,757320.524,730243.6437043198,764507.8125,747375.7281021599
2021,2021-12-23,729089.502,684173.7042401425,739325.625,711749.6646200712
2021,2021-12-24,637631.538,647271.1229601133,711073.625,679172.3739800567
2021,2021-12-25,547513.015,548204.5399404326,571425.0,559814.7699702163
2021,2021-12-26,582595.459,594796.6572981696,625847.75,610322.2036490848
2021,2021-12-27,657559.283,667425.8228940982,691837.125,679631.4739470491
2021,2021-12-28,663701.614,694478.0309480279,709945.5625,702211.796724014
2021,2021-12-29,657200.732,695054.9603406427,728199.25,711627.1051703214
2021,2021-12-30,653602.373,668684.2682210671,708491.375,688587.8216105336
2021,2021-12-31,611387.919,640536.1199553668,693235.25,666885.6849776835
2022,2022-01-01,535144.786,585284.1536190575,498322.375,541803.2643095287
2022,2022-01-02,578855.186,630795.1228419613,600602.5,615698.8114209806
2022,2022-01-03,691970.774,747692.2936081662,699528.25,723610.2718040831
2022,2022-01-04,718047.874,757667.3734228904,717933.75,737800.5617114452
2022,2022-01-05,715070.234,720705.1887410666,708287.8125,714496.5006205332
2022,2022-01-06,617936.351,720716.0120089714,638592.25,679654.1310044858
2022,2022-01-07,703004.57,806234.2871558423,754407.625,780320.9560779212
2022,2022-01-08,686615.314,733568.803676604,723135.75,728352.2768383019
2022,2022-01-09,657099.904,684291.8905751256,677344.625,680818.2577875628
2022,2022-01-10,756621.212,783130.3761298739,752716.5625,767923.469314937
2022,2022-01-11,771711.078,806923.0518780117,780554.6875,793738.8696890059
2022,2022-01-12,777310.213,823248.171326159,777955.8125,800601.9919130795
2022,2022-01-13,788572.283,833844.5248225536,789777.8125,811811.1686612768
2022,2022-01-14,796150.956,833707.528363687,808156.9375,820932.2329318435
2022,2022-01-15,717164.143,754622.179273723,760718.75,757670.4646368616
2022,2022-01-16,672381.068,701590.9655094454,728084.6875,714837.8265047227
2022,2022-01-17,790794.183,822820.5790885435,816616.9375,819718.7582942718
2022,2022-01-18,809453.033,843684.0563382424,833406.25,838545.1531691211
2022,2022-01-19,813885.767,843042.7335663332,840755.625,841899.1792831665
2022,2022-01-20,813841.104,825047.0850485988,838764.0,831905.5425242994
2022,2022-01-21,812933.383,816460.6991086212,835246.75,825853.7245543106
2022,2022-01-22,728531.886,739047.9675675025,777229.25,758138.6087837513
2022,2022-01-23,681487.178,687991.9125448113,714089.4375,701040.6750224056
2022,2022-01-24,800222.601,795385.0024695237,811232.0,803308.5012347619
2022,2022-01-25,803957.158,801735.5073928038,826083.1875,813909.3474464018
2022,2022-01-26,800205.701,803207.4375477188,834006.0625,818606.7500238593
2022,2022-01-27,794878.473,795460.9207795059,824632.1875,810046.5541397529
2022,2022-01-28,786143.822,790336.0226945569,816773.5625,803554.7925972785
2022,2022-01-29,698969.016,714785.7806486934,742996.8125,728891.2965743467
2022,2022-01-30,648503.898,666146.528949888,687294.3125,676720.420724944
2022,2022-01-31,761832.783,762966.1216079401,780300.25,771633.1858039701
2022,2022-02-01,774260.763,770441.1670398604,789007.5,779724.3335199303
2022,2022-02-02,762494.554,770440.0000780144,785862.5625,778151.2812890073
2022,2022-02-03,760780.897,767388.4077956205,781905.625,774647.0163978103
2022,2022-02-04,756896.641,760054.268375723,771159.875,765607.0716878616
2022,2022-02-05,682674.839,684966.6325030532,697488.875,691227.7537515266
2022,2022-02-06,635247.08,647289.3682027914,658385.5,652837.4341013958
2022,2022-02-07,746724.421,764509.6588306557,757692.375,761101.0169153279
2022,2022-02-08,756678.724,778225.0207925308,772429.875,775327.4478962654
2022,2022-02-09,755748.252,776808.351321,776635.3125,776721.8319105001
2022,2022-02-10,762082.393,773077.7696651578,775272.0625,774174.916082579
2022,2022-02-11,754633.793,760567.5588006158,765536.9375,763052.2481503079
2022,2022-02-12,679947.691,683922.3776087275,694465.4375,689193.9075543638
2022,2022-02-13,635776.528,641507.042982956,643084.0,642295.521491478
2022,2022-02-14,741719.03,751538.5351622653,746513.0625,749025.7988311327
2022,2022-02-15,759124.039,769041.3452722756,767449.5625,768245.4538861378
2022,2022-02-16,758265.98,764702.1503135293,763615.75,764158.9501567646
2022,2022-02-17,744050.02,755279.996789263,765316.9375,760298.4671446315
2022,2022-02-18,735427.048,747100.4600630403,750019.4375,748559.9487815201
2022,2022-02-19,677992.558,675579.820781108,676617.75,676098.785390554
2022,2022-02-20,628491.111,640057.6417918153,631519.5625,635788.6021459077
2022,2022-02-21,726597.17,745761.1383396564,741568.5,743664.8191698282
2022,2022-02-22,734120.281,754170.4798042751,756057.125,755113.8024021375
2022,2022-02-23,732237.567,758072.579693629,758216.75,758144.6648468145
2022,2022-02-24,736907.737,755525.5974939357,756948.5625,756237.0799969679
2022,2022-02-25,742820.885,752746.5460058773,752411.75,752579.1480029386
2022,2022-02-26,670693.047,675386.0224255408,681431.25,678408.6362127704
2022,2022-02-27,618013.898,629801.3668297175,631541.625,630671.4959148588
2022,2022-02-28,697748.424,739470.0850923666,741275.6875,740372.8862961833
2022,2022-03-01,722629.686,753792.5248783265,756307.0,755049.7624391632
2022,2022-03-02,735689.298,748898.9891889683,758790.1875,753844.5883444841
2022,2022-03-03,742779.369,753732.2496531444,761673.6875,757702.9685765721
2022,2022-03-04,743386.909,751688.8649271717,753155.875,752422.3699635859
2022,2022-03-05,660787.324,673388.0690254398,685220.75,679304.4095127198
2022,2022-03-06,620251.472,639801.9492289298,634685.25,637243.5996144649
2022,2022-03-07,732493.133,750989.9587512704,750285.125,750637.5418756353
2022,2022-03-08,735113.962,768276.7805702304,763218.8125,765747.7965351152
2022,2022-03-09,726757.341,764288.825030522,763342.5,763815.662515261
2022,2022-03-10,722215.252,755596.5030026208,760905.1875,758250.8452513104
2022,2022-03-11,731329.705,748937.8722598889,751949.25,750443.5611299444
2022,2022-03-12,642182.296,664073.5614359848,679618.4375,671845.9994679925
2022,2022-03-13,593322.595,619433.7042844248,626065.625,622749.6646422124
2022,2022-03-14,726364.443,729820.4203950566,734269.5625,732044.9914475284
2022,2022-03-15,727251.646,730680.8892936154,741525.375,736103.1321468076
2022,2022-03-16,728889.512,730121.0941591343,745792.0,737956.5470795671
2022,2022-03-17,726425.305,733345.753830359,738941.75,736143.7519151794
2022,2022-03-18,704833.012,723804.0527588027,730229.4375,727016.7451294013
2022,2022-03-19,624061.488,660036.3793001593,660979.625,660508.0021500797
2022,2022-03-20,591749.465,617020.4502514548,609332.75,613176.6001257275
2022,2022-03-21,698550.305,720616.760240265,716433.125,718524.9426201326
2022,2022-03-22,717641.0,740600.3225857174,725967.75,733284.0362928587
2022,2022-03-23,719548.211,737928.4371581795,731819.4375,734873.9373290897
2022,2022-03-24,725071.963,727788.2117101979,727405.3125,727596.7621050989
2022,2022-03-25,706766.452,719422.6521566609,715238.25,717330.4510783304
2022,2022-03-26,631663.488,650712.1042453593,656152.625,653432.3646226797
2022,2022-03-27,554056.158,582915.987725779,608578.375,595747.1813628895
2022,2022-03-28,677673.545,694893.491167511,702931.0625,698912.2768337554
2022,2022-03-29,692972.303,706925.2301470912,723227.625,715076.4275735456
2022,2022-03-30,707690.926,708015.4985026544,733956.6875,720986.0930013272
2022,2022-03-31,705601.198,679985.6222172235,741826.6875,710906.1548586118
2022,2022-04-01,710892.602,677130.0959823217,742486.9375,709808.5167411608
2022,2022-04-02,645549.332,640776.799447227,693941.6875,667359.2434736135
2022,2022-04-03,613758.289,601410.8383168472,659369.375,630390.1066584236
2022,2022-04-04,744100.153,697020.4394215826,756706.125,726863.2822107913
2022,2022-04-05,762729.139,735076.1056132851,774057.9375,754567.0215566426
2022,2022-04-06,744533.256,735020.6910561221,775273.3125,755147.001778061
2022,2022-04-07,722876.934,720775.1526918734,748707.125,734741.1388459366
2022,2022-04-08,707077.849,713925.3616234952,735805.4375,724865.3995617477
2022,2022-04-09,621527.143,638715.9016168342,654442.5,646579.200808417
2022,2022-04-10,574809.756,585038.2384185629,602151.375,593594.8067092814
2022,2022-04-11,667783.117,687566.3374517859,685306.125,686436.2312258929
2022,2022-04-12,687251.619,716788.505954349,695980.1875,706384.3467271745
2022,2022-04-13,685363.179,708981.6789755631,695419.4375,702200.5582377815
2022,2022-04-14,585210.51,692246.8422265371,675924.75,684085.7961132685
2022,2022-04-15,536448.535,605518.6546662253,592896.875,599207.7648331127
2022,2022-04-16,551086.712,616845.5119285526,604885.625,610865.5684642764
2022,2022-04-17,527257.849,570331.6924291215,535629.6875,552980.6899645608
2022,2022-04-18,580335.76,669386.4856236535,638991.1875,654188.8365618268
2022,2022-04-19,657825.815,705674.5005891747,669102.375,687388.4377945873
2022,2022-04-20,698469.112,717033.1641972555,692924.0,704978.5820986277
2022,2022-04-21,697710.847,712691.5935309421,704859.875,708775.7342654711
2022,2022-04-22,695637.89,707106.2204838115,701841.6875,704473.9539919058
2022,2022-04-23,628779.932,633680.170293125,649339.0,641509.5851465624
2022,2022-04-24,571994.039,585814.5918261126,598778.5625,592296.5771630562
2022,2022-04-25,654714.455,692029.3306337935,702970.875,697500.1028168967
2022,2022-04-26,677540.715,705166.09438687,713449.3125,709307.703443435
2022,2022-04-27,687613.611,705732.3066361281,719023.4375,712377.872068064
2022,2022-04-28,688510.063,703312.281756742,717118.4375,710215.359628371
2022,2022-04-29,669022.367,692849.0936132752,707036.1875,699942.6405566377
2022,2022-04-30,592600.643,600693.0066168084,637424.75,619058.8783084042
2022,2022-05-01,528390.929,561062.42676495,583412.4375,572237.4321324751
2022,2022-05-02,614138.744,670229.8311281073,687171.125,678700.4780640537
2022,2022-05-03,677392.499,697481.6122600908,706449.5625,701965.5873800453
2022,2022-05-04,687315.435,700692.0291821206,711317.3125,706004.6708410603
2022,2022-05-05,680762.673,696997.9995258098,708976.1875,702987.0935129048
2022,2022-05-06,668597.638,690783.2124880463,700573.875,695678.5437440232
2022,2022-05-07,596496.276,618366.0365446806,624315.4375,621340.7370223403
2022,2022-05-08,550457.934,570056.2996081183,573975.875,572016.0873040592
2022,2022-05-09,650598.557,674331.8925919145,668918.1875,671625.0400459573
2022,2022-05-10,673774.152,695600.4556654425,692110.0,693855.2278327213
2022,2022-05-11,678560.086,699051.3525340324,697705.0,698378.1762670162
2022,2022-05-12,683981.303,698396.4007827452,696734.5,697565.4503913727
2022,2022-05-13,678906.624,692592.4183493447,689026.6875,690809.5529246724
2022,2022-05-14,613471.345,622088.7414614063,627373.4375,624731.0894807032
2022,2022-05-15,565340.711,574943.2537324504,580219.0625,577581.1581162252
2022,2022-05-16,658606.234,678081.2421568059,678084.375,678082.808578403
2022,2022-05-17,689159.568,702499.8940806125,697211.8125,699855.8532903062
2022,2022-05-18,701701.58,712543.8000844041,713225.6875,712884.7437922021
2022,2022-05-19,716668.676,715641.8656446798,717270.3125,716456.0890723399
2022,2022-05-20,714896.579,715288.6263671018,711744.625,713516.625683551
2022,2022-05-21,645687.218,646252.627651464,657139.0625,651695.845075732
2022,2022-05-22,591016.568,590173.3192444355,595439.4375,592806.3783722178
2022,2022-05-23,692293.672,680736.7444491538,682239.0,681487.8722245769
2022,2022-05-24,699490.143,699277.799516054,705699.875,702488.8372580269
2022,2022-05-25,683203.914,702582.8178648493,707243.5,704913.1589324246
2022,2022-05-26,688924.599,700691.450989549,706487.625,703589.5379947745
2022,2022-05-27,691167.658,702421.3192409667,696397.5625,699409.4408704834
2022,2022-05-28,628739.734,641856.0285454025,647627.0,644741.5142727012
2022,2022-05-29,579504.708,586696.8054872201,586520.5,586608.6527436101
2022,2022-05-30,672096.948,689744.7553750762,689181.8125,689463.283937538
2022,2022-05-31,699889.965,708825.6460335475,707740.4375,708283.0417667737
2022,2022-06-01,709660.649,720760.8279462674,717443.25,719102.0389731338
2022,2022-06-02,714096.111,713639.7656683191,710361.0,712000.3828341595
2022,2022-06-03,711460.499,714876.2671963844,706984.6875,710930.4773481921
2022,2022-06-04,632752.836,637948.1823506483,633041.125,635494.6536753242
2022,2022-06-05,583681.514,590709.1389938762,585325.25,588017.194496938
2022,2022-06-06,671690.704,704895.9238866549,700016.625,702456.2744433274
2022,2022-06-07,720817.352,735985.2063561842,722811.5625,729398.384428092
2022,2022-06-08,734652.173,742104.278213261,730344.0625,736224.1703566306
2022,2022-06-09,740426.075,746496.4162544146,737409.375,741952.8956272074
2022,2022-06-10,740712.627,749734.3472857181,738713.0,744223.6736428591
2022,2022-06-11,678773.887,689367.6484197173,691382.5,690375.0742098587
2022,2022-06-12,633281.978,648623.6376480873,657948.375,653286.0063240437
2022,2022-06-13,758638.075,773053.2193278172,765891.8125,769472.5159139086
2022,2022-06-14,798691.052,800770.0836715869,796540.875,798655.4793357935
2022,2022-06-15,816499.073,807613.686682016,809010.0,808311.8433410081
2022,2022-06-16,810374.883,799016.7406763103,810436.125,804726.4328381552
2022,2022-06-17,807731.237,791363.2622074313,809145.4375,800254.3498537156
2022,2022-06-18,721874.37,712681.7457362207,746201.1875,729441.4666181104
2022,2022-06-19,639567.443,629934.042003817,651482.0,640708.0210019085
2022,2022-06-20,746482.216,733967.6144016256,740535.125,737251.3697008127
2022,2022-06-21,754336.941,738089.9923793176,735419.3125,736754.6524396588
2022,2022-06-22,735366.573,726967.1691851098,722815.5,724891.334592555
2022,2022-06-23,712244.518,711224.5418100646,713300.5625,712262.5521550323
2022,2022-06-24,658105.271,715096.4403421391,700204.875,707650.6576710695
2022,2022-06-25,634796.661,656241.6724094817,632894.9375,644568.3049547409
2022,2022-06-26,597120.111,605811.5410361583,598042.25,601926.8955180792
2022,2022-06-27,697550.971,702834.8784377966,691899.6875,697367.2829688983
2022,2022-06-28,717423.769,730449.2593977749,719427.625,724938.4421988875
