fecha,temp_media_C,HDD18,CDD22
2022-07-27,26.925,0.0,4.925
2022-07-28,27.285,0.0,5.285
2022-07-29,27.751,0.0,5.751
2022-07-30,27.522,0.0,5.522
2022-07-31,28.428,0.0,6.428
2022-08-01,29.327,0.0,7.327
2022-08-02,29.281,0.0,7.281
2022-08-03,29.548,0.0,7.548
2022-08-04,28.814,0.0,6.814
2022-08-05,28.247,0.0,6.247
2022-08-06,28.234,0.0,6.234
2022-08-07,28.406,0.0,6.406
2022-08-08,28.014,0.0,6.014
2022-08-09,28.648,0.0,6.648
2022-08-10,29.046,0.0,7.046
2022-08-11,28.52,0.0,6.52
2022-08-12,29.349,0.0,7.349
2022-08-13,27.9,0.0,5.9
2022-08-14,27.219,0.0,5.219
2022-08-15,25.816,0.0,3.816
2022-08-16,25.616,0.0,3.616
2022-08-17,23.526,0.0,1.526
2022-08-18,22.61,0.0,0.61
2022-08-19,24.001,0.0,2.001
2022-08-20,25.817,0.0,3.817
2022-08-21,27.078,0.0,5.078
2022-08-22,26.525,0.0,4.525
2022-08-23,26.824,0.0,4.824
2022-08-24,27.604,0.0,5.604
2022-08-25,26.573,0.0,4.573
2022-08-26,25.606,0.0,3.606
2022-08-27,24.939,0.0,2.939
2022-08-28,26.588,0.0,4.588
2022-08-29,25.934,0.0,3.934
2022-08-30,26.866,0.0,4.866
2022-08-31,26.273,0.0,4.273
2022-09-01,24.997,0.0,2.997
2022-09-02,24.974,0.0,2.974
2022-09-03,23.612,0.0,1.612
2022-09-04,23.807,0.0,1.807
2022-09-05,24.004,0.0,2.004
2022-09-06,24.414,0.0,2.414
2022-09-07,23.78,0.0,1.78
2022-09-08,24.111,0.0,2.111
2022-09-09,24.768,0.0,2.768
2022-09-10,25.382,0.0,3.382
2022-09-11,26.512,0.0,4.512
2022-09-12,26.057,0.0,4.057
2022-09-13,23.908,0.0,1.908
2022-09-14,21.856,0.0,0.0
2022-09-15,21.892,0.0,0.0
2022-09-16,21.928,0.0,0.0
2022-09-17,21.667,0.0,0.0
2022-09-18,22.109,0.0,0.109
2022-09-19,22.01,0.0,0.01
2022-09-20,21.902,0.0,0.0
2022-09-21,21.489,0.0,0.0
2022-09-22,21.623,0.0,0.0
2022-09-23,21.858,0.0,0.0
2022-09-24,20.764,0.0,0.0
2022-09-25,18.241,0.0,0.0
2022-09-26,17.867,0.133,0.0
2022-09-27,18.463,0.0,0.0
2022-09-28,19.372,0.0,0.0
2022-09-29,17.321,0.679,0.0
2022-09-30,16.25,1.75,0.0
2022-10-01,17.451,0.549,0.0
2022-10-02,19.402,0.0,0.0
2022-10-03,20.333,0.0,0.0
2022-10-04,21.233,0.0,0.0
2022-10-05,20.66,0.0,0.0
2022-10-06,20.679,0.0,0.0
2022-10-07,19.867,0.0,0.0
2022-10-08,19.69,0.0,0.0
2022-10-09,19.614,0.0,0.0
2022-10-10,18.556,0.0,0.0
2022-10-11,18.323,0.0,0.0
2022-10-12,18.349,0.0,0.0
2022-10-13,18.765,0.0,0.0
2022-10-14,19.501,0.0,0.0
2022-10-15,19.763,0.0,0.0
2022-10-16,20.272,0.0,0.0
2022-10-17,20.533,0.0,0.0
2022-10-18,21.139,0.0,0.0
2022-10-19,20.66,0.0,0.0
2022-10-20,19.315,0.0,0.0
2022-10-21,18.642,0.0,0.0
2022-10-22,18.586,0.0,0.0
2022-10-23,18.701,0.0,0.0
2022-10-24,18.214,0.0,0.0
2022-10-25,18.77,0.0,0.0
2022-10-26,19.089,0.0,0.0
2022-10-27,19.646,0.0,0.0
2022-10-28,18.966,0.0,0.0
2022-10-29,18.461,0.0,0.0
2022-10-30,17.231,0.769,0.0
2022-10-31,16.462,1.538,0.0
2022-11-01,17.052,0.948,0.0
2022-11-02,16.235,1.765,0.0
2022-11-03,16.317,1.683,0.0
2022-11-04,14.83,3.17,0.0
2022-11-05,12.847,5.153,0.0
2022-11-06,13.317,4.683,0.0
2022-11-07,13.765,4.235,0.0
2022-11-08,14.873,3.127,0.0
2022-11-09,15.495,2.505,0.0
2022-11-10,13.847,4.153,0.0
2022-11-11,13.646,4.354,0.0
2022-11-12,15.555,2.445,0.0
2022-11-13,14.808,3.192,0.0
2022-11-14,14.561,3.439,0.0
2022-11-15,15.83,2.17,0.0
2022-11-16,15.503,2.497,0.0
2022-11-17,16.819,1.181,0.0
2022-11-18,12.768,5.232,0.0
2022-11-19,10.437,7.563,0.0
2022-11-20,11.847,6.153,0.0
2022-11-21,13.13,4.87,0.0
2022-11-22,10.759,7.241,0.0
2022-11-23,15.124,2.876,0.0
2022-11-24,13.835,4.165,0.0
2022-11-25,13.031,4.969,0.0
2022-11-26,10.272,7.728,0.0
2022-11-27,9.496,8.504,0.0
2022-11-28,10.762,7.238,0.0
2022-11-29,9.561,8.439,0.0
2022-11-30,9.281,8.719,0.0
2022-12-01,9.205,8.795,0.0
2022-12-02,7.752,10.248,0.0
2022-12-03,7.042,10.958,0.0
2022-12-04,7.79,10.21,0.0
2022-12-05,8.875,9.125,0.0
2022-12-06,10.971,7.029,0.0
2022-12-07,10.116,7.884,0.0
2022-12-08,10.917,7.083,0.0
2022-12-09,11.596,6.404,0.0
2022-12-10,10.669,7.331,0.0
2022-12-11,9.313,8.687,0.0
2022-12-12,11.78,6.22,0.0
2022-12-13,14.618,3.382,0.0
2022-12-14,13.688,4.312,0.0
2022-12-15,11.81,6.19,0.0
2022-12-16,10.166,7.834,0.0
2022-12-17,9.515,8.485,0.0
2022-12-18,9.308,8.692,0.0
2022-12-19,9.374,8.626,0.0
2022-12-20,10.745,7.255,0.0
2022-12-21,12.63,5.37,0.0
2022-12-22,13.481,4.519,0.0
2022-12-23,13.626,4.374,0.0
2022-12-24,12.205,5.795,0.0
2022-12-25,11.739,6.261,0.0
2022-12-26,11.432,6.568,0.0
2022-12-27,10.104,7.896,0.0
2022-12-28,9.808,8.192,0.0
2022-12-29,10.982,7.018,0.0
2022-12-30,12.863,5.137,0.0
2022-12-31,11.186,6.814,0.0
2023-01-01,10.591,7.409,0.0
2023-01-02,10.537,7.463,0.0
2023-01-03,9.534,8.466,0.0
2023-01-04,8.335,9.665,0.0
2023-01-05,7.718,10.282,0.0
2023-01-06,6.688,11.312,0.0
2023-01-07,7.838,10.162,0.0
2023-01-08,12.094,5.906,0.0
2023-01-09,12.183,5.817,0.0
2023-01-10,9.079,8.921,0.0
2023-01-11,9.902,8.098,0.0
2023-01-12,8.24,9.76,0.0
2023-01-13,8.324,9.676,0.0
2023-01-14,7.832,10.168,0.0
2023-01-15,9.159,8.841,0.0
2023-01-16,8.971,9.029,0.0
2023-01-17,10.863,7.137,0.0
2023-01-18,6.624,11.376,0.0
2023-01-19,6.554,11.446,0.0
2023-01-20,10.137,7.863,0.0
2023-01-21,7.494,10.506,0.0
2023-01-22,5.039,12.961,0.0
2023-01-23,4.291,13.709,0.0
2023-01-24,4.026,13.974,0.0
2023-01-25,5.122,12.878,0.0
2023-01-26,5.835,12.165,0.0
2023-01-27,5.342,12.658,0.0
2023-01-28,5.542,12.458,0.0
2023-01-29,4.377,13.623,0.0
2023-01-30,4.4,13.6,0.0
2023-01-31,5.331,12.669,0.0
2023-02-01,6.502,11.498,0.0
2023-02-02,6.831,11.169,0.0
2023-02-03,7.091,10.909,0.0
2023-02-04,8.002,9.998,0.0
2023-02-05,8.803,9.197,0.0
2023-02-06,7.438,10.562,0.0
2023-02-07,6.613,11.387,0.0
2023-02-08,7.612,10.388,0.0
2023-02-09,7.644,10.356,0.0
2023-02-10,6.557,11.443,0.0
2023-02-11,6.184,11.816,0.0
2023-02-12,6.898,11.102,0.0
2023-02-13,7.457,10.543,0.0
2023-02-14,8.514,9.486,0.0
2023-02-15,9.25,8.75,0.0
2023-02-16,8.891,9.109,0.0
2023-02-17,9.376,8.624,0.0
2023-02-18,10.324,7.676,0.0
2023-02-19,11.41,6.59,0.0
2023-02-20,12.071,5.929,0.0
2023-02-21,11.554,6.446,0.0
2023-02-22,11.373,6.627,0.0
2023-02-23,9.224,8.776,0.0
2023-02-24,7.243,10.757,0.0
2023-02-25,6.76,11.24,0.0
2023-02-26,7.222,10.778,0.0
2023-02-27,5.018,12.982,0.0
2023-02-28,5.539,12.461,0.0
2023-03-01,4.81,13.19,0.0
2023-03-02,5.796,12.204,0.0
2023-03-03,6.894,11.106,0.0
2023-03-04,7.852,10.148,0.0
2023-03-05,7.751,10.249,0.0
2023-03-06,10.006,7.994,0.0
2023-03-07,12.416,5.584,0.0
2023-03-08,14.906,3.094,0.0
2023-03-09,15.495,2.505,0.0
2023-03-10,15.52,2.48,0.0
2023-03-11,17.187,0.813,0.0
2023-03-12,16.63,1.37,0.0
2023-03-13,16.087,1.913,0.0
2023-03-14,14.269,3.731,0.0
2023-03-15,13.227,4.773,0.0
2023-03-16,14.404,3.596,0.0
2023-03-17,14.117,3.883,0.0
2023-03-18,13.155,4.845,0.0
2023-03-19,13.348,4.652,0.0
2023-03-20,13.306,4.694,0.0
2023-03-21,13.961,4.039,0.0
2023-03-22,14.466,3.534,0.0
2023-03-23,15.718,2.282,0.0
2023-03-24,15.782,2.218,0.0
2023-03-25,15.396,2.604,0.0
2023-03-26,16.906,1.094,0.0
2023-03-27,14.604,3.396,0.0
2023-03-28,14.692,3.308,0.0
2023-03-29,16.394,1.606,0.0
2023-03-30,17.481,0.519,0.0
2023-03-31,17.879,0.121,0.0
2023-04-01,16.069,1.931,0.0
2023-04-02,14.034,3.966,0.0
2023-04-03,13.202,4.798,0.0
2023-04-04,13.533,4.467,0.0
2023-04-05,13.259,4.741,0.0
2023-04-06,14.534,3.466,0.0
2023-04-07,15.233,2.767,0.0
2023-04-08,16.535,1.465,0.0
2023-04-09,17.196,0.804,0.0
2023-04-10,18.505,0.0,0.0
2023-04-11,17.847,0.153,0.0
2023-04-12,17.396,0.604,0.0
2023-04-13,14.029,3.971,0.0
2023-04-14,15.793,2.207,0.0
2023-04-15,16.976,1.024,0.0
2023-04-16,16.648,1.352,0.0
2023-04-17,16.027,1.973,0.0
2023-04-18,15.679,2.321,0.0
2023-04-19,16.431,1.569,0.0
2023-04-20,17.841,0.159,0.0
2023-04-21,18.161,0.0,0.0
2023-04-22,16.9,1.1,0.0
2023-04-23,17.43,0.57,0.0
2023-04-24,18.359,0.0,0.0
2023-04-25,20.08,0.0,0.0
2023-04-26,20.715,0.0,0.0
2023-04-27,21.405,0.0,0.0
2023-04-28,21.93,0.0,0.0
2023-04-29,21.383,0.0,0.0
2023-04-30,19.817,0.0,0.0
2023-05-01,18.991,0.0,0.0
2023-05-02,20.005,0.0,0.0
2023-05-03,20.905,0.0,0.0
2023-05-04,19.897,0.0,0.0
2023-05-05,19.684,0.0,0.0
2023-05-06,19.759,0.0,0.0
2023-05-07,20.372,0.0,0.0
2023-05-08,20.851,0.0,0.0
2023-05-09,21.679,0.0,0.0
2023-05-10,19.15,0.0,0.0
2023-05-11,17.299,0.701,0.0
2023-05-12,15.527,2.473,0.0
2023-05-13,15.487,2.513,0.0
2023-05-14,16.55,1.45,0.0
2023-05-15,17.459,0.541,0.0
2023-05-16,17.362,0.638,0.0
2023-05-17,16.793,1.207,0.0
2023-05-18,16.252,1.748,0.0
2023-05-19,16.071,1.929,0.0
2023-05-20,16.232,1.768,0.0
2023-05-21,16.45,1.55,0.0
2023-05-22,17.63,0.37,0.0
2023-05-23,17.391,0.609,0.0
2023-05-24,17.937,0.063,0.0
2023-05-25,17.722,0.278,0.0
2023-05-26,17.576,0.424,0.0
2023-05-27,18.354,0.0,0.0
2023-05-28,18.203,0.0,0.0
2023-05-29,18.31,0.0,0.0
2023-05-30,18.526,0.0,0.0
2023-05-31,19.106,0.0,0.0
2023-06-01,18.693,0.0,0.0
2023-06-02,18.469,0.0,0.0
2023-06-03,19.026,0.0,0.0
2023-06-04,19.745,0.0,0.0
2023-06-05,20.422,0.0,0.0
2023-06-06,21.789,0.0,0.0
2023-06-07,20.279,0.0,0.0
2023-06-08,20.154,0.0,0.0
2023-06-09,21.131,0.0,0.0
2023-06-10,21.849,0.0,0.0
2023-06-11,22.199,0.0,0.199
2023-06-12,21.56,0.0,0.0
2023-06-13,20.962,0.0,0.0
2023-06-14,21.955,0.0,0.0
2023-06-15,23.838,0.0,1.838
2023-06-16,25.189,0.0,3.189
2023-06-17,26.082,0.0,4.082
2023-06-18,23.785,0.0,1.785
2023-06-19,23.883,0.0,1.883
2023-06-20,23.559,0.0,1.559
2023-06-21,23.018,0.0,1.018
2023-06-22,23.426,0.0,1.426
2023-06-23,25.189,0.0,3.189
2023-06-24,26.554,0.0,4.554
2023-06-25,28.097,0.0,6.097
2023-06-26,28.091,0.0,6.091
2023-06-27,27.376,0.0,5.376
2023-06-28,27.107,0.0,5.107
2023-06-29,26.384,0.0,4.384
2023-06-30,23.506,0.0,1.506
2023-07-01,24.379,0.0,2.379
2023-07-02,25.885,0.0,3.885
2023-07-03,26.47,0.0,4.47
2023-07-04,26.318,0.0,4.318
2023-07-05,25.54,0.0,3.54
2023-07-06,25.764,0.0,3.764
2023-07-07,25.869,0.0,3.869
2023-07-08,26.251,0.0,4.251
2023-07-09,26.788,0.0,4.788
2023-07-10,28.179,0.0,6.179
2023-07-11,29.28,0.0,7.28
2023-07-12,27.678,0.0,5.678
2023-07-13,27.433,0.0,5.433
2023-07-14,28.016,0.0,6.016
2023-07-15,26.936,0.0,4.936
2023-07-16,26.315,0.0,4.315
2023-07-17,27.896,0.0,5.896
2023-07-18,29.897,0.0,7.897
2023-07-19,29.94,0.0,7.94
2023-07-20,28.349,0.0,6.349
2023-07-21,26.702,0.0,4.702
2023-07-22,26.079,0.0,4.079
2023-07-23,27.256,0.0,5.256
2023-07-24,27.078,0.0,5.078
2023-07-25,25.388,0.0,3.388
2023-07-26,25.111,0.0,3.111
2023-07-27,26.242,0.0,4.242
2023-07-28,26.403,0.0,4.403
2023-07-29,27.475,0.0,5.475
2023-07-30,27.826,0.0,5.826
2023-07-31,27.94,0.0,5.94
2023-08-01,28.269,0.0,6.269
2023-08-02,28.586,0.0,6.586
2023-08-03,26.39,0.0,4.39
2023-08-04,23.473,0.0,1.473
2023-08-05,24.365,0.0,2.365
2023-08-06,26.06,0.0,4.06
2023-08-07,26.017,0.0,4.017
2023-08-08,27.782,0.0,5.782
2023-08-09,29.067,0.0,7.067
2023-08-10,29.575,0.0,7.575
2023-08-11,29.08,0.0,7.08
2023-08-12,28.421,0.0,6.421
2023-08-13,27.994,0.0,5.994
2023-08-14,27.294,0.0,5.294
2023-08-15,27.046,0.0,5.046
2023-08-16,27.191,0.0,5.191
2023-08-17,27.385,0.0,5.385
2023-08-18,27.704,0.0,5.704
2023-08-19,28.151,0.0,6.151
2023-08-20,29.307,0.0,7.307
2023-08-21,30.234,0.0,8.234
2023-08-22,30.622,0.0,8.622
2023-08-23,31.082,0.0,9.082
2023-08-24,30.735,0.0,8.735
2023-08-25,29.637,0.0,7.637
2023-08-26,27.37,0.0,5.37
2023-08-27,22.176,0.0,0.176
2023-08-28,22.445,0.0,0.445
2023-08-29,22.616,0.0,0.616
2023-08-30,22.549,0.0,0.549
2023-08-31,23.414,0.0,1.414
2023-09-01,24.449,0.0,2.449
2023-09-02,21.396,0.0,0.0
2023-09-03,20.802,0.0,0.0
2023-09-04,22.665,0.0,0.665
2023-09-05,22.936,0.0,0.936
2023-09-06,23.21,0.0,1.21
2023-09-07,23.479,0.0,1.479
2023-09-08,23.163,0.0,1.163
2023-09-09,22.8,0.0,0.8
2023-09-10,22.403,0.0,0.403
2023-09-11,22.096,0.0,0.096
2023-09-12,21.741,0.0,0.0
2023-09-13,21.906,0.0,0.0
2023-09-14,22.255,0.0,0.255
2023-09-15,21.206,0.0,0.0
2023-09-16,20.88,0.0,0.0
2023-09-17,20.67,0.0,0.0
2023-09-18,20.353,0.0,0.0
2023-09-19,19.728,0.0,0.0
2023-09-20,19.952,0.0,0.0
2023-09-21,19.403,0.0,0.0
2023-09-22,18.65,0.0,0.0
2023-09-23,17.699,0.301,0.0
2023-09-24,19.217,0.0,0.0
2023-09-25,20.199,0.0,0.0
2023-09-26,20.781,0.0,0.0
2023-09-27,21.305,0.0,0.0
2023-09-28,21.816,0.0,0.0
2023-09-29,22.675,0.0,0.675
2023-09-30,23.155,0.0,1.155
2023-10-01,23.299,0.0,1.299
2023-10-02,22.657,0.0,0.657
2023-10-03,22.153,0.0,0.153
2023-10-04,22.413,0.0,0.413
2023-10-05,22.492,0.0,0.492
2023-10-06,22.413,0.0,0.413
2023-10-07,22.465,0.0,0.465
2023-10-08,22.066,0.0,0.066
2023-10-09,21.596,0.0,0.0
2023-10-10,20.805,0.0,0.0
2023-10-11,20.273,0.0,0.0
2023-10-12,20.601,0.0,0.0
2023-10-13,20.588,0.0,0.0
2023-10-14,19.998,0.0,0.0
2023-10-15,18.804,0.0,0.0
2023-10-16,19.359,0.0,0.0
2023-10-17,20.451,0.0,0.0
2023-10-18,20.31,0.0,0.0
2023-10-19,18.58,0.0,0.0
2023-10-20,15.991,2.009,0.0
2023-10-21,14.132,3.868,0.0
2023-10-22,13.882,4.118,0.0
2023-10-23,15.809,2.191,0.0
2023-10-24,14.829,3.171,0.0
2023-10-25,17.234,0.766,0.0
2023-10-26,18.786,0.0,0.0
2023-10-27,16.083,1.917,0.0
2023-10-28,16.215,1.785,0.0
2023-10-29,15.993,2.007,0.0
2023-10-30,15.125,2.875,0.0
2023-10-31,13.241,4.759,0.0
2023-11-01,14.524,3.476,0.0
2023-11-02,16.155,1.845,0.0
2023-11-03,12.668,5.332,0.0
2023-11-04,15.009,2.991,0.0
2023-11-05,14.07,3.93,0.0
2023-11-06,11.957,6.043,0.0
2023-11-07,10.243,7.757,0.0
2023-11-08,10.737,7.263,0.0
2023-11-09,13.22,4.78,0.0
2023-11-10,13.668,4.332,0.0
2023-11-11,15.622,2.378,0.0
2023-11-12,16.816,1.184,0.0
2023-11-13,17.35,0.65,0.0
2023-11-14,16.467,1.533,0.0
2023-11-15,14.886,3.114,0.0
2023-11-16,15.291,2.709,0.0
2023-11-17,14.524,3.476,0.0
2023-11-18,13.756,4.244,0.0
2023-11-19,12.886,5.114,0.0
2023-11-20,12.561,5.439,0.0
2023-11-21,12.218,5.782,0.0
2023-11-22,11.875,6.125,0.0
2023-11-23,9.913,8.087,0.0
2023-11-24,10.038,7.962,0.0
2023-11-25,10.576,7.424,0.0
2023-11-26,9.748,8.252,0.0
2023-11-27,10.351,7.649,0.0
2023-11-28,12.307,5.693,0.0
2023-11-29,14.239,3.761,0.0
2023-11-30,15.207,2.793,0.0
2023-12-01,12.155,5.845,0.0
2023-12-02,9.149,8.851,0.0
2023-12-03,7.346,10.654,0.0
2023-12-04,9.182,8.818,0.0
2023-12-05,8.35,9.65,0.0
2023-12-06,8.496,9.504,0.0
2023-12-07,9.191,8.809,0.0
2023-12-08,11.554,6.446,0.0
2023-12-09,11.418,6.582,0.0
2023-12-10,13.348,4.652,0.0
2023-12-11,13.356,4.644,0.0
2023-12-12,13.388,4.612,0.0
2023-12-13,12.599,5.401,0.0
2023-12-14,9.682,8.318,0.0
2023-12-15,10.006,7.994,0.0
2023-12-16,8.019,9.981,0.0
2023-12-17,6.55,11.45,0.0
2023-12-18,6.038,11.962,0.0
2023-12-19,6.223,11.777,0.0
2023-12-20,7.782,10.218,0.0
2023-12-21,8.707,9.293,0.0
2023-12-22,9.308,8.692,0.0
2023-12-23,8.344,9.656,0.0
2023-12-24,7.291,10.709,0.0
2023-12-25,5.943,12.057,0.0
2023-12-26,5.355,12.645,0.0
2023-12-27,5.71,12.29,0.0
2023-12-28,5.634,12.366,0.0
2023-12-29,6.701,11.299,0.0
2023-12-30,7.493,10.507,0.0
2023-12-31,9.172,8.828,0.0
2024-01-01,8.25,9.75,0.0
2024-01-02,8.899,9.101,0.0
2024-01-03,12.945,5.055,0.0
2024-01-04,11.296,6.704,0.0
2024-01-05,9.24,8.76,0.0
2024-01-06,7.987,10.013,0.0
2024-01-07,6.736,11.264,0.0
2024-01-08,5.287,12.713,0.0
2024-01-09,6.413,11.587,0.0
2024-01-10,7.446,10.554,0.0
2024-01-11,6.473,11.527,0.0
2024-01-12,5.674,12.326,0.0
2024-01-13,6.244,11.756,0.0
2024-01-14,9.524,8.476,0.0
2024-01-15,12.279,5.721,0.0
2024-01-16,13.376,4.624,0.0
2024-01-17,13.449,4.551,0.0
2024-01-18,13.648,4.352,0.0
2024-01-19,9.316,8.684,0.0
2024-01-20,7.141,10.859,0.0
2024-01-21,7.484,10.516,0.0
2024-01-22,7.654,10.346,0.0
2024-01-23,9.857,8.143,0.0
2024-01-24,10.905,7.095,0.0
2024-01-25,11.366,6.634,0.0
2024-01-26,11.876,6.124,0.0
2024-01-27,11.12,6.88,0.0
2024-01-28,10.269,7.731,0.0
2024-01-29,10.798,7.202,0.0
2024-01-30,10.266,7.734,0.0
2024-01-31,9.002,8.998,0.0
2024-02-01,9.969,8.031,0.0
2024-02-02,9.984,8.016,0.0
2024-02-03,9.785,8.215,0.0
2024-02-04,9.889,8.111,0.0
2024-02-05,9.253,8.747,0.0
2024-02-06,10.423,7.577,0.0
2024-02-07,11.101,6.899,0.0
2024-02-08,12.251,5.749,0.0
2024-02-09,12.141,5.859,0.0
2024-02-10,10.563,7.437,0.0
2024-02-11,8.534,9.466,0.0
2024-02-12,12.315,5.685,0.0
2024-02-13,12.934,5.066,0.0
2024-02-14,13.291,4.709,0.0
2024-02-15,12.955,5.045,0.0
2024-02-16,12.482,5.518,0.0
2024-02-17,11.338,6.662,0.0
2024-02-18,10.821,7.179,0.0
2024-02-19,12.342,5.658,0.0
2024-02-20,11.688,6.312,0.0
2024-02-21,11.107,6.893,0.0
2024-02-22,13.363,4.637,0.0
2024-02-23,9.799,8.201,0.0
2024-02-24,8.731,9.269,0.0
2024-02-25,11.327,6.673,0.0
2024-02-26,11.326,6.674,0.0
2024-02-27,9.253,8.747,0.0
2024-02-28,9.728,8.272,0.0
2024-02-29,9.922,8.078,0.0
2024-03-01,10.171,7.829,0.0
2024-03-02,10.095,7.905,0.0
2024-03-03,8.521,9.479,0.0
2024-03-04,10.433,7.567,0.0
2024-03-05,10.152,7.848,0.0
2024-03-06,9.235,8.765,0.0
2024-03-07,10.152,7.848,0.0
2024-03-08,9.733,8.267,0.0
2024-03-09,9.357,8.643,0.0
2024-03-10,9.898,8.102,0.0
2024-03-11,10.888,7.112,0.0
2024-03-12,10.589,7.411,0.0
2024-03-13,11.299,6.701,0.0
2024-03-14,12.288,5.712,0.0
2024-03-15,13.571,4.429,0.0
2024-03-16,14.393,3.607,0.0
2024-03-17,15.57,2.43,0.0
2024-03-18,15.505,2.495,0.0
2024-03-19,16.185,1.815,0.0
2024-03-20,15.423,2.577,0.0
2024-03-21,16.114,1.886,0.0
2024-03-22,17.455,0.545,0.0
2024-03-23,16.527,1.473,0.0
2024-03-24,15.414,2.586,0.0
2024-03-25,12.997,5.003,0.0
2024-03-26,10.191,7.809,0.0
2024-03-27,11.039,6.961,0.0
2024-03-28,13.747,4.253,0.0
2024-03-29,12.218,5.782,0.0
2024-03-30,10.132,7.868,0.0
2024-03-31,10.154,7.846,0.0
2024-04-01,10.776,7.224,0.0
2024-04-02,11.477,6.523,0.0
2024-04-03,14.172,3.828,0.0
2024-04-04,14.819,3.181,0.0
2024-04-05,15.963,2.037,0.0
2024-04-06,17.311,0.689,0.0
2024-04-07,17.41,0.59,0.0
2024-04-08,15.762,2.238,0.0
2024-04-09,12.632,5.368,0.0
2024-04-10,12.936,5.064,0.0
2024-04-11,15.755,2.245,0.0
2024-04-12,16.771,1.229,0.0
2024-04-13,18.133,0.0,0.0
2024-04-14,18.943,0.0,0.0
2024-04-15,18.856,0.0,0.0
2024-04-16,17.592,0.408,0.0
2024-04-17,15.49,2.51,0.0
2024-04-18,14.811,3.189,0.0
2024-04-19,14.571,3.429,0.0
2024-04-20,15.862,2.138,0.0
2024-04-21,15.379,2.621,0.0
2024-04-22,13.441,4.559,0.0
2024-04-23,11.864,6.136,0.0
2024-04-24,12.442,5.558,0.0
2024-04-25,13.889,4.111,0.0
2024-04-26,13.884,4.116,0.0
2024-04-27,13.819,4.181,0.0
2024-04-28,13.104,4.896,0.0
2024-04-29,13.173,4.827,0.0
2024-04-30,14.163,3.837,0.0
2024-05-01,13.177,4.823,0.0
2024-05-02,12.589,5.411,0.0
2024-05-03,14.281,3.719,0.0
2024-05-04,17.163,0.837,0.0
2024-05-05,17.605,0.395,0.0
2024-05-06,17.094,0.906,0.0
2024-05-07,16.414,1.586,0.0
2024-05-08,17.385,0.615,0.0
2024-05-09,18.609,0.0,0.0
2024-05-10,20.104,0.0,0.0
2024-05-11,19.971,0.0,0.0
2024-05-12,19.876,0.0,0.0
2024-05-13,19.787,0.0,0.0
2024-05-14,17.551,0.449,0.0
2024-05-15,15.586,2.414,0.0
2024-05-16,15.487,2.513,0.0
2024-05-17,16.579,1.421,0.0
2024-05-18,16.865,1.135,0.0
2024-05-19,16.534,1.466,0.0
2024-05-20,16.618,1.382,0.0
2024-05-21,16.593,1.407,0.0
2024-05-22,17.098,0.902,0.0
2024-05-23,17.821,0.179,0.0
2024-05-24,18.952,0.0,0.0
2024-05-25,20.297,0.0,0.0
2024-05-26,20.924,0.0,0.0
2024-05-27,21.174,0.0,0.0
2024-05-28,21.478,0.0,0.0
2024-05-29,23.269,0.0,1.269
2024-05-30,23.568,0.0,1.568
2024-05-31,21.211,0.0,0.0
2024-06-01,19.931,0.0,0.0
2024-06-02,20.167,0.0,0.0
2024-06-03,21.176,0.0,0.0
2024-06-04,22.517,0.0,0.517
2024-06-05,24.008,0.0,2.008
2024-06-06,25.582,0.0,3.582
2024-06-07,25.144,0.0,3.144
2024-06-08,22.147,0.0,0.147
2024-06-09,20.773,0.0,0.0
2024-06-10,19.204,0.0,0.0
2024-06-11,18.855,0.0,0.0
2024-06-12,18.498,0.0,0.0
2024-06-13,19.303,0.0,0.0
2024-06-14,22.227,0.0,0.227
2024-06-15,22.176,0.0,0.176
2024-06-16,21.853,0.0,0.0
2024-06-17,22.906,0.0,0.906
2024-06-18,22.137,0.0,0.137
2024-06-19,20.526,0.0,0.0
2024-06-20,19.705,0.0,0.0
2024-06-21,20.869,0.0,0.0
2024-06-22,22.554,0.0,0.554
2024-06-23,23.047,0.0,1.047
2024-06-24,23.823,0.0,1.823
2024-06-25,24.973,0.0,2.973
2024-06-26,24.399,0.0,2.399
2024-06-27,24.618,0.0,2.618
2024-06-28,23.78,0.0,1.78
2024-06-29,21.9,0.0,0.0
2024-06-30,22.114,0.0,0.114
2024-07-01,22.324,0.0,0.324
2024-07-02,22.438,0.0,0.438
2024-07-03,23.969,0.0,1.969
2024-07-04,26.009,0.0,4.009
2024-07-05,26.367,0.0,4.367
2024-07-06,25.218,0.0,3.218
2024-07-07,23.31,0.0,1.31
2024-07-08,24.566,0.0,2.566
2024-07-09,25.041,0.0,3.041
2024-07-10,26.488,0.0,4.488
2024-07-11,27.861,0.0,5.861
2024-07-12,26.585,0.0,4.585
2024-07-13,24.854,0.0,2.854
2024-07-14,25.666,0.0,3.666
2024-07-15,26.132,0.0,4.132
2024-07-16,25.749,0.0,3.749
2024-07-17,26.035,0.0,4.035
2024-07-18,27.55,0.0,5.55
2024-07-19,28.88,0.0,6.88
2024-07-20,28.528,0.0,6.528
2024-07-21,25.98,0.0,3.98
2024-07-22,25.726,0.0,3.726
2024-07-23,28.042,0.0,6.042
2024-07-24,29.462,0.0,7.462
2024-07-25,28.857,0.0,6.857
2024-07-26,27.914,0.0,5.914
2024-07-27,28.26,0.0,6.26
2024-07-28,29.052,0.0,7.052
2024-07-29,29.105,0.0,7.105
2024-07-30,29.936,0.0,7.936
